f,iid,cd,dn,cs,dt
"true","62934502","32207896","ДП "Укржитлосервіс" ДУС","зареєстровано","2017-02-14T10:15:00.7500000+03:00"
"true","2812966","32917619","Державне підприємство «Науково-виробничий центр «Пріоритети»","зареєстровано","2017-02-14T10:15:01.0970000+03:00"
"true","24827557","31407993","Будівельне управління Державного управління справами","зареєстровано","2017-02-14T10:15:01.8780000+03:00"
"true","21027164","05905668","Державне видавництво "Преса України" Державного управління справами","зареєстровано","2017-02-14T10:15:02.2350000+03:00"
"true","8272483","25196197","Державне авіаційне підприємство "Україна"","зареєстровано","2017-02-14T10:15:02.5100000+03:00"
"true","0","19004029","Державне підприємство "Санаторій "Південний"","кабінет не створено","2017-02-14T10:15:03.1320000+03:00"
"true","16121782","34299989","Державне підприємство "Національний центр ділового та культурного співробітництва "Український дім"","зареєстровано","2017-02-14T10:15:03.7170000+03:00"
"false","0","25399055","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:04.4230000+03:00"
"true","8604027","33403498","Державне підприємство "Національний культурно-мистецький та музейний комплекс "Мистецький арсенал"","зареєстровано","2017-02-14T10:15:05.2530000+03:00"
"false","0","37814212","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:06.1790000+03:00"
"true","8811787","32418168","Державне підприємство "Санаторій"Моршинський"","зареєстровано","2017-02-14T10:15:06.7930000+03:00"
"true","24874286","35917370","Державне підприємство "БУДІВЕЛЬНО-МОНТАЖНЕ УПРАВЛІННЯ ДЕРЖАВНОГО УПРАВЛІННЯ СПРАВАМИ"","зареєстровано","2017-02-14T10:15:09.7430000+03:00"
"true","346514784","00375504","Державне підприємство "Житомирський лікеро-горілчаний завод"","зареєстровано","2017-02-14T10:15:10.5180000+03:00"
"true","360589645","16502790","Державне підприємство України "Міжнародний дитячий центр "Артек"","зареєстровано","2017-02-14T10:15:11.2690000+03:00"
"true","131459037","04013583","Державне підприємство "Генеральна дирекція з обслуговування іноземних представництв"","зареєстровано","2017-02-14T10:15:12.0300000+03:00"
"true","0","32450385","Державне підприємство "Санаторій "Гурзуфський"","кабінет не створено","2017-02-14T10:15:12.3250000+03:00"
"true","8890882","19122935","Державне підприємство Державного управління справами по обслуговуванню офіційних заходів "Гарант-Сервіс"","зареєстровано","2017-02-14T10:15:13.0810000+03:00"
"true","8871537","24268575","Національний камерний ансамбль "Київські солісти"","зареєстровано","2017-02-14T10:15:13.8720000+03:00"
"false","0","32322874","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:14.2140000+03:00"
"false","0","32821230","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:14.5640000+03:00"
"true","67180190","05907147","Державне підприємство "Санаторний комплекс "Пуща-Озерна"","зареєстровано","2017-02-14T10:15:15.6520000+03:00"
"true","20494934","31245250","Державне підприємство "Чайка"","зареєстровано","2017-02-14T10:15:16.1270000+03:00"
"true","353620228","26191463","Державне підприємство "Зал офіційних делегацій"","зареєстровано","2017-02-14T10:15:16.4390000+03:00"
"false","0","32825612","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:16.7920000+03:00"
"true","27791966","01981715","Державне підприємство "Санаторій "Конча-Заспа"","зареєстровано","2017-02-14T10:15:17.1320000+03:00"
"false","0","32821246","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:17.8560000+03:00"
"true","84780155","02221461","Державне підприємство Національний Палац Мистецтв "Україна"","зареєстровано","2017-02-14T10:15:18.4700000+03:00"
"true","18573844","31405158","Державне підприємство "Укрінвестбуд"","зареєстровано","2017-02-14T10:15:19.3330000+03:00"
"false","0","03505605","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:19.8070000+03:00"
"true","355436183","00309306","Державне підприємство "Ц?о "Центр-сервіс"","зареєстровано","2017-02-14T10:15:20.2620000+03:00"
"false","0","37080207","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:20.8040000+03:00"
"false","0","37079165","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:21.2090000+03:00"
"true","122980602","01181765","Державне підприємство "Український державний центр радіочастот"","зареєстровано","2017-02-14T10:15:21.7210000+03:00"
"false","0","39738207","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:22.2080000+03:00"
"false","0","35964258","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:22.6880000+03:00"
"true","340376531","30860220","Державне підприємство " Житлоінбуд"","зареєстровано","2017-02-14T10:15:23.2100000+03:00"
"false","0","32150667","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:23.6920000+03:00"
"false","0","21586524","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:24.2020000+03:00"
"false","0","13793462","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:24.5990000+03:00"
"true","59641343","13670848","Державне підприємство "Редакція газети "Голос України"","зареєстровано","2017-02-14T10:15:24.8960000+03:00"
"false","0","40159706","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:25.1710000+03:00"
"true","64633058","21656644","Державне підприємство "Їдальня Управління справами Апарату Верховної Ради України"","зареєстровано","2017-02-14T10:15:25.4490000+03:00"
"true","64178177","05907265","Державне підприємство "Готельний комплекс "Національний" Управління справами Аппарату Верховної Ради України"","зареєстровано","2017-02-14T10:15:25.7430000+03:00"
"true","67537356","24918435","Державне підприємство - Видавництво Верховної Ради України (Парламентське видавництво)","зареєстровано","2017-02-14T10:15:26.0570000+03:00"
"true","64672256","03539018","Державне підприємство "Готельний комплекс "Київ" Управління справами Апарату Верховної Ради України"","зареєстровано","2017-02-14T10:15:26.3820000+03:00"
"true","0","33408999","Готельно-оздоровчий комплекс "Затока" Управління справами Апарату Верховної Ради України","кабінет не створено","2017-02-14T10:15:26.7120000+03:00"
"true","62649095","34781626","Державне підприємство пансіонат нат матері та дитини "Таврійські зорі" УСАВРУ","зареєстровано","2017-02-14T10:15:27.0240000+03:00"
"false","0","13695877","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:27.3130000+03:00"
"false","0","20003226","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:27.5940000+03:00"
"false","0","20001964","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:27.8790000+03:00"
"false","0","20001349","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:28.1630000+03:00"
"false","0","32824268","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:28.4300000+03:00"
"true","352743119","32706226","Державне підприємство "Судови?овий будівельно-експертний центр"","зареєстровано","2017-02-14T10:15:28.7130000+03:00"
"false","0","32679507","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:28.9870000+03:00"
"false","0","32673458","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:29.2640000+03:00"
"true","324209856","34614292","Державне підприємство "Інформаційні судові системи"","зареєстровано","2017-02-14T10:15:29.5610000+03:00"
"false","0","24861126","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:29.8540000+03:00"
"false","0","35060990","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:30.1440000+03:00"
"false","0","03336108","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:30.4100000+03:00"
"false","0","25134658","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:30.6890000+03:00"
"false","0","25145314","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:30.9630000+03:00"
"false","0","19450993","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:31.2650000+03:00"
"true","1515200","39328280","ДЕРЖАВНЕ ПІДПРИЄМСТВО ''АДМІН-СЕРВІС''","зареєстровано","2017-02-14T10:15:31.5620000+03:00"
"true","8025042","32308304","Державне підприємство "Автобаза Верховного Суду України"","зареєстровано","2017-02-14T10:15:31.8450000+03:00"
"true","8542265","32556273","Дочірнє підприємство "СТО Алекс"","зареєстровано","2017-02-14T10:15:32.1230000+03:00"
"true","92151583","38946404","Державне підприємство "Дирекція з експлуатації та обслуговування"","зареєстровано","2017-02-14T10:15:32.4000000+03:00"
"false","0","23465351","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:32.6720000+03:00"
"false","0","32120339","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:32.9560000+03:00"
"true","355751680","30093529","Державне підприємство «Дослідне господарство «Дніпро» Державної установи Інституту зернових культур Національної академії аграрних наук України»","зареєстровано","2017-02-14T10:15:33.8370000+03:00"
"false","0","01038460","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:34.1240000+03:00"
"true","24410674","00496633","Державне підприємство "Дослідне господарство Дніпропетровської дослідної станції Інституту овочівництва і баштанництва Національної академії аграрних наук України"","зареєстровано","2017-02-14T10:15:34.4030000+03:00"
"true","350794513","00496656","Ерастівська дослідна станція Державної установи Інституту зернових культур Національної академії аграрних наук України","зареєстровано","2017-02-14T10:15:34.6830000+03:00"
"true","0","00496685","Державне підприємство"Дослідне господарство Поліської дослідної станції імені О.М.Засухіна інституту картоплярства Української академії аграрних наук"","кабінет не створено","2017-02-14T10:15:35.3930000+03:00"
"true","350603823","00496722","Розівська дослідна станція Державної установи Інституту зернових культур Національної академії аграрних наук України","зареєстровано","2017-02-14T10:15:35.6900000+03:00"
"true","0","00415712","Державне підприємство Дослідне господарство "Чернігівське" Інституту садівництва Української академії аграрних наук","кабінет не створено","2017-02-14T10:15:35.9810000+03:00"
"true","0","00496892","Державне підприємство дослідне господарство"Немішаєве" Інституту карто?ртоплярства УААН","кабінет не створено","2017-02-14T10:15:36.2680000+03:00"
"false","0","00496917","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:36.5780000+03:00"
"true","65277000","00496840","Державне підприємство "Дослідне господарство "Чабани" Національного наукового центру "Інститут землеробства Національної академії аграрних наук України"","зареєстровано","2017-02-14T10:15:36.8570000+03:00"
"true","348597949","00704391","Державне підприємство "Дослідне господарство "Пасічна" Науково-виробничого центру "Соя" Національної академії аграрних наук України"","зареєстровано","2017-02-14T10:15:37.1430000+03:00"
"false","0","00494373","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:37.4340000+03:00"
"false","0","04308858","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:37.7270000+03:00"
"true","352422794","00494427","Білоцерківська дослідно-селекційна станція Інституту біонергетичних культур і цукрових буряків Національної академії аграрних наук України","зареєстровано","2017-02-14T10:15:38.2640000+03:00"
"false","0","00494500","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:38.6870000+03:00"
"false","0","00494522","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:38.9940000+03:00"
"false","0","00494597","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:39.2910000+03:00"
"false","0","00494611","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:39.5710000+03:00"
"true","57137466","05392648","Державне підприємство "Дослідне господарство "Новокаховське" Інституту рису Національної академії аргарних наук України"","зареєстровано","2017-02-14T10:15:39.8400000+03:00"
"false","0","32995752","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:40.1140000+03:00"
"true","24177797","00497319","Державне підприємство "Дослідне господарство "Піонер" Інституту зрошуваного землеробства Національної академії аграрних наук України","зареєстровано","2017-02-14T10:15:40.4010000+03:00"
"true","348602009","00494605","Державне підприємство "Дослідне господарство "Жеребківське" Інституту сільського господарства Причорномор'я НААН України"","зареєстровано","2017-02-14T10:15:40.6790000+03:00"
"true","0","32464984","Державне підприємство "Дослідне господарство Придністровської дослідної станції садівництва Буковинського інституту агропромислового виробництва НААН"","кабінет не створено","2017-02-14T10:15:41.2320000+03:00"
"true","351162384","00495800","Державне підприємство "Дослідне господарство "Христинівське" Інституту розведення та генетики тварин ім. М.В. Зубця Національної академії аграрних наук України","зареєстровано","2017-02-14T10:15:41.5180000+03:00"
"false","0","00496550","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:41.8010000+03:00"
"true","332398657","20626291","Державне підприємство "Дослідне господарство "Скирське" Інституту агроекології і природокористування Національної академії аграрних наук України"","зареєстровано","2017-02-14T10:15:42.0780000+03:00"
"true","350329461","00496573","Державне підприємство "Дослідне господарство Подільська дослідна станція садвництва Інституту садівництва Нацональної академії аграрних наук України"","зареєстровано","2017-02-14T10:15:42.3800000+03:00"
"false","0","00449131","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:42.6460000+03:00"
"true","0","32539624","Державне підприємство "Експериментальна база "Дачна"Селекційно-генетичного інституту- Національного центру насіннєзнавства та сортовивчення"","кабінет не створено","2017-02-14T10:15:42.9240000+03:00"
"true","353374286","00497294","Генічеська дослідна станція Державної установи Інституту зернових культур Національної академії аграрних наук України","зареєстровано","2017-02-14T10:15:43.2150000+03:00"
"true","0","00846292","Державне підприємство дослідне господарство "Червоний Шахтар" інституту тваринництва центральних районів Української академії аграрних наук","кабінет не створено","2017-02-14T10:15:43.4900000+03:00"
"true","72607726","00497800","Державне підприємство "Дослідне господарство "Великі Клини" Південної державної сільськогосподарської стонції Інституту водних проблем і меліорації Національної академії аграрних наук України","зареєстровано","2017-02-14T10:15:43.7780000+03:00"
"true","351484992","14208610","Державне підприємство Дослідне господарство "Нива" Інституту розведення та генетики тварин ім. М.В. Зубця Національної академії аграрних наук України","зареєстровано","2017-02-14T10:15:44.0530000+03:00"
"true","64889735","32785088","Державне підприємство "Науково-експериментальна база "Еліта" Інституту сільського господарства Західного Полісся Національної акадамії аграрних наук України","зареєстровано","2017-02-14T10:15:44.3250000+03:00"
"true","333979349","00484015","Державне підприємство"Дослідне господарство імені М.І.Кутузова інституту сільського господарства Причорномор'я Національної академії аграрних наук України"","зареєстровано","2017-02-14T10:15:44.6150000+03:00"
"false","0","32506657","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:44.8980000+03:00"
"true","0","36772348","Державне підприємство "Дослідне господарство "Драбівське" Черкаського інституту агропромислового виробництва Української академії аграрних наук"","кабінет не створено","2017-02-14T10:15:45.1780000+03:00"
"false","0","38051664","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:45.4580000+03:00"
"true","54503807","30099172","Державне підприємство «Дослідне господарство Артемівської дослідної станції розсадництва Інституту садівництва Національної академії аграрних наук України»","зареєстровано","2017-02-14T10:15:45.7550000+03:00"
"true","0","32577754","Державне підприємство "Науково-експериментальна база "Еліта" Запорізької сільськогосподарської дослідної станції Інституту олійних культур УААН"","кабінет не створено","2017-02-14T10:15:46.0500000+03:00"
"false","0","37747838","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:46.3670000+03:00"
"true","0","13916781","Державне підприємство "Дослідне господарство "Таїровське" націонал?нального наукового центру" інституту виноградництва і виноробства ім.В.Є.Таїрова"","кабінет не створено","2017-02-14T10:15:46.6580000+03:00"
"true","24652000","32618821","Державне підприємство Експериментальна база"Херсонська"Інституту зрошуваного землеробства Національної академії аграрних наук України","зареєстровано","2017-02-14T10:15:46.9630000+03:00"
"false","0","34201917","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:47.2500000+03:00"
"false","0","00413208","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:47.5480000+03:00"
"false","0","36320713","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:47.8830000+03:00"
"true","0","00497638","Уладово-Люлинецька дослідно-селекційна станція інституту біоенергетичних культур і цукрових буряків Національної академії аграрних наук України","кабінет не створено","2017-02-14T10:15:48.1930000+03:00"
"false","0","39134924","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:48.5160000+03:00"
"true","47472464","00497029","Державне підприємство "Дослідне господарство "Тахтаулово" Інституту сільського господарства Північного Сходу Національної академії аграрних наук України"","зареєстровано","2017-02-14T10:15:48.8230000+03:00"
"true","60151733","00497070","Краснокутська дослідна станція садівництва Інституту садівництва Національної академії аграрних наук України","зареєстровано","2017-02-14T10:15:49.1120000+03:00"
"true","8706315","00497302","Державне підприємство "Дослідне господарство "Каховське" інституту зрошуваного землеробства Національної академії аграрних наук України","зареєстровано","2017-02-14T10:15:49.3980000+03:00"
"true","0","20090488","Ялтушківська дослідно-селекційна станція інституту цукрових буряків Української академії аграрних наук","кабінет не створено","2017-02-14T10:15:49.6870000+03:00"
"true","65556596","32831123","Державне підприємство "Дослідне господарство "Яблунівське" Придністровської дослідної станції садівництва Інститутусадівництва Національної академії аграрних наук України"","зареєстровано","2017-02-14T10:15:49.9720000+03:00"
"false","0","00497727","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:50.2500000+03:00"
"false","0","00497348","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:50.5220000+03:00"
"true","350704964","00496923","Державне підприємство Дослідне господарство "Львівське" Інституту сільського господарста Карпатського регіону Національної академії аграрних наук","зареєстровано","2017-02-14T10:15:50.9260000+03:00"
"true","0","00497644","Державне підприємство "Дослідне господарство"Корделівське"інституту картоплярстваУААН"","кабінет не створено","2017-02-14T10:15:51.2320000+03:00"
"true","8639737","00497673","ДЕРЖАВНЕ ПІДПРИЄМСТВО " ДОСЛІДНЕ ГОСПОДАРСТВО ІМЕНІ 9 СІЧНЯ ІНСТИТУТУ БІОЕНЕРГЕТИЧНИХ КУЛЬТУР І ЦУКРОВИХ БУРЯКІВ НААН "","зареєстровано","2017-02-14T10:15:51.5230000+03:00"
"true","307342863","00497681","Державне підприємство “Дослідне господарство “Саливонківське” Інституту біоенергетичних культур і цукрових буряків Національної академії аграрних наук України”","зареєстровано","2017-02-14T10:15:51.8240000+03:00"
"true","0","00497696","Державне підприємство Дослідне господарство "Шевченківське" Інституту біоенергетичних культур і цукрових буряків НААН","кабінет не створено","2017-02-14T10:15:52.1290000+03:00"
"false","0","32504969","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:52.4140000+03:00"
"false","0","25790150","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:52.6830000+03:00"
"true","0","00497704","Веселоподільська дослідно-селекційна станція інституту біоенергетичних культур і цукрових буряків Національної академії аграрних наук України","кабінет не створено","2017-02-14T10:15:52.9670000+03:00"
"false","0","38044793","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:53.2440000+03:00"
"true","0","01203834","Державне підприємство "Дослідне господарство "Гонтарівка" Інституту тваринництва Національної академії аграрних наук України"","кабінет не створено","2017-02-14T10:15:53.5320000+03:00"
"true","351274722","04312009","ДЕРЖАВНЕ ПІДПРИЄМСТВО "ДОСЛІДНЕ ГОСПОДАРСТВО "ІСКРА" ІНСТИТУТУ СІЛЬСЬКОГО ГОСПОДАРСТВА ПІВНІЧНОГО СХОДУ НАЦІОНАЛЬНОЇ АКАДЕМІЇ АГРАРНИХ НАУК УКРАЇНИ"","зареєстровано","2017-02-14T10:15:53.8140000+03:00"
"false","0","05453769","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:54.0950000+03:00"
"true","0","05453700","Державне підприємство "Дослідне господарство "Нова Перемога" інституту сільського господарства Полісся Національної академії аграрних наук"","кабінет не створено","2017-02-14T10:15:54.3740000+03:00"
"true","357824543","05453663","Державне підприємство дослідне господарство "Поливанівка" інституту зернових культур національної академії аграрних наук України","зареєстровано","2017-02-14T10:15:54.6510000+03:00"
"false","0","31774060","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:55.0530000+03:00"
"true","92173332","35294080","Державне підприємство "Дослідне господарство "Брилівське" Інституту водних проблем і меліорації Національної академії аграрних наук України"","зареєстровано","2017-02-14T10:15:56.2490000+03:00"
"true","60089419","19269779","Державне підприємство «Дослідне господарство «Мелітопольське» Мелітопольської дослідної станції садівництва імені М.Ф.Сидоренка Інституту садівництва Національної академії аграрних наук України»","зареєстровано","2017-02-14T10:15:56.8620000+03:00"
"true","0","32883166","Поліська дослідна станція імені О.М.Засухіна Інституту картоплярства Української академії аграрних наук","кабінет не створено","2017-02-14T10:15:58.0700000+03:00"
"true","0","32294030","Державне підприємство "Дослідне господарство "Елітне" Кіровоградської державної сільськогосподарської дослідної станції ІСГСЗ НААН України"","кабінет не створено","2017-02-14T10:15:59.0680000+03:00"
"false","0","34842975","","Нажаль, Нічого не знайдено.","2017-02-14T10:15:59.8030000+03:00"
"true","0","34792373","Державне підприємство "Дослідне господарство "Зорі над Бугом" Національної академії аграрних наук України"","кабінет не створено","2017-02-14T10:16:00.7980000+03:00"
"false","0","37349377","","Нажаль, Нічого не знайдено.","2017-02-14T10:16:01.4800000+03:00"
"true","43385349","33709343","Державне підприємство "Експериментальна база "Надія" Інституту свинарства і агропромислового виробництва Національної академії аграрних наук України"","зареєстровано","2017-02-14T10:16:01.7580000+03:00"
"false","0","16294989","","Нажаль, Нічого не знайдено.","2017-02-14T10:16:02.0480000+03:00"
"true","15941254","34686317","ДЕРЖАВНЕ ПІДПРИЄМСТВО ДОСЛІДНЕ ГОСПОДАРСТВО "ДОНЕЦЬКЕ" НАЦІОНАЛЬНОГО НАУКОВОГО ЦЕНТРУ "ІНСТИТУТ ГРУНТОЗНАВСТВА ТА АГРОХІМІЇ ІМЕНІ О.Н.СОКОЛОВСЬКОГО"","зареєстровано","2017-02-14T10:16:02.7380000+03:00"
"false","0","24212706","","Нажаль, Нічого не знайдено.","2017-02-14T10:16:03.4950000+03:00"
"true","357098519","32367570","Державне підприємство "Дослідне господарство Інституту сільського господарства Північного Сходу Національної академії аграрних наук України"","зареєстровано","2017-02-14T10:16:04.5440000+03:00"
"true","0","03732258","Державне підприємство Дослідне господарство "Артеміда" інституту картоплярства","кабінет не створено","2017-02-14T10:16:05.3040000+03:00"
"true","0","34621642","Державне підприємство "Дослідне господарство "Цигай" Кримського інституту агропромислового виробництва УААН"","кабінет не створено","2017-02-14T10:16:05.5800000+03:00"
"true","302432295","32022952","Державне підприємство "Дослідне господарство інституту тваринництва степових районів ім. М. Ф. Іванова "Асканія-Нова" національний науковий селекційно-генетичний центр з вівчарства"","зареєстровано","2017-02-14T10:16:05.8660000+03:00"
"false","0","31807262","","Нажаль, Нічого не знайдено.","2017-02-14T10:16:06.1360000+03:00"
"true","63810712","32289214","Державне підприємство "Дослідне господарство Інституту помології імені Л.П.Симиренка Національної академії аграрних наук України"","зареєстровано","2017-02-14T10:16:06.4300000+03:00"
"true","0","32363287","Державне підприємство "Дослідне господарство "Клепініно" Національної академії аграрних наук України","кабінет не створено","2017-02-14T10:16:06.7050000+03:00"
"false","0","19417665","","Нажаль, Нічого не знайдено.","2017-02-14T10:16:06.9910000+03:00"
"false","0","03374617","","Нажаль, Нічого не знайдено.","2017-02-14T10:16:07.2760000+03:00"
"true","350338800","00724755","Державне підприємство "Дослідне господарство"Олександрівське" науково-виробничого центру "СОЯ" національної акадамії аграрних наук України","зареєстровано","2017-02-14T10:16:07.5620000+03:00"
"true","55067661","04372158","Державне підприємство "Дослідне господарство "Борівське" Інституту садівництва Національної академії аграрних наук України"","зареєстровано","2017-02-14T10:16:07.8430000+03:00"
"false","0","01203840","","Нажаль, Нічого не знайдено.","2017-02-14T10:16:08.1380000+03:00"
"true","43208248","05460344","Державне підприємство "дослідне господарство "Копані" інституту зрошуваного землеробства національної академії аграрних наук"","зареєстровано","2017-02-14T10:16:08.4270000+03:00"
"true","212554118","31999329","Державне підприємство "Дослідне господарство Прилуцької дослідної станції ІС НААН"","зареєстровано","2017-02-14T10:16:08.7070000+03:00"
"false","0","05505325","","Нажаль, Нічого не знайдено.","2017-02-14T10:16:08.9880000+03:00"
"true","334890646","24367290","Державне дослідне підприємство Інституту продовольчих ресурсів Національної академії аграрних наук України","зареєстровано","2017-02-14T10:16:09.3210000+03:00"
"true","0","00496739","Південний науково-дослідний центр Національного наукового центру "Інститут механізації та електрифікації сільського господарства" УААН","кабінет не створено","2017-02-14T10:16:09.6940000+03:00"
"true","356196074","24421226","Синельниківська селекційно-дослідна станція Державної установи Інституту зернових культур Національної академії аграрних наук України","зареєстровано","2017-02-14T10:16:10.0470000+03:00"
"true","0","30728190","Державне підприємство "Дослідне господарство"Маркеєво"ін-ту твар.степових районів ім.М.Ф.Іванова"Асканія-Нова"-Нац.наук.сел.-ген.центру з вівчарства","кабінет не створено","2017-02-14T10:16:10.3670000+03:00"
"false","0","24784745","","Нажаль, Нічого не знайдено.","2017-02-14T10:16:10.7000000+03:00"
"false","0","30686127","","Нажаль, Нічого не знайдено.","2017-02-14T10:16:11.0420000+03:00"
"false","0","05528906","","Нажаль, Нічого не знайдено.","2017-02-14T10:16:11.3580000+03:00"
"true","61645521","30599603","Державне підприємство "Дослідне господарство "Самчики" ХДСГДС ІКСГП НААН"","зареєстровано","2017-02-14T10:16:11.6790000+03:00"
"true","0","35495203","ДП "Експериментально-дослідне господарство "Еліта" Волинського інституту агропромислового виробництва Української академії аграрних наук"","кабінет не створено","2017-02-14T10:16:12.0470000+03:00"
"true","71030593","32342995","Державне підприємство "Дослідне господарство "Новосілки" Інституту садівництва Національної академії аграрних наук України"","зареєстровано","2017-02-14T10:16:12.3830000+03:00"
"true","14212857","32368222","ДЕРЖАВНЕ ПІДПРИЄМСТВО "ДОСЛІДНЕ ГОСПОДАРСТВО ІНСТИТУТУ РИСУ НАЦІОНАЛЬНОЇ АКАДЕМІЇ АГРАРНИХ НАУК УКРАЇНИ"","зареєстровано","2017-02-14T10:16:12.8100000+03:00"
"true","359355238","30463465","Державне підприємство "Науково-технічний центр сертифікації "АгроСЕПРО" Національної академії аграрних наук України"","зареєстровано","2017-02-14T10:16:13.2220000+03:00"
"false","0","25131542","","Нажаль, Нічого не знайдено.","2017-02-14T10:16:13.5520000+03:00"
"false","0","19204159","","Нажаль, Нічого не знайдено.","2017-02-14T10:16:13.9890000+03:00"
"true","12290823","30766346","Державне підприємство "Дослідне господарство "Еліта" МДСДС ІЗЗ НААН України"","зареєстровано","2017-02-14T10:16:14.3170000+03:00"
"true","302823630","05460373","ДЕРЖАВНЕ ПІДПРИЄМСТВО «ДОСЛІДНЕ ГОСПОДАРСТВО “ЕЛІТНЕ” ІНСТИТУТУ РОСЛИННИЦТВА ІМ. В. Я. ЮР’ЄВА НАЦІОНАЛЬНОЇ АКАДЕМІЇ АГРАРНИХ НАУК УКРАЇНИ»","зареєстровано","2017-02-14T10:16:14.7040000+03:00"
"false","0","05460387","","Нажаль, Нічого не знайдено.","2017-02-14T10:16:15.1250000+03:00"
"true","0","05460404","Державне підприємство "Дослідне господарство "Борки" інституту птахівництва Української академії аграрних наук"","кабінет не створено","2017-02-14T10:16:15.4620000+03:00"
"true","357540825","05460427","Державне підприємство "Дослідне господарство "Кутузівка" Інституту сільського господарства Північного Сходу Національної академії аграрних наук України"","зареєстровано","2017-02-14T10:16:15.7760000+03:00"
"true","0","05460441","Державне підприємство дослідне господарство "Червона хвиля" Інституту рослинництва ім.В.Я.Юр'єва Української академії аграрних наук","кабінет не створено","2017-02-14T10:16:16.1580000+03:00"
"true","64144030","32393458","Державне підприємство «Дослідне господарство Панфильської дослідної станції Національного наукового центру «Інститут землеробства Національної Академії Аграрних наук України»","зареєстровано","2017-02-14T10:16:16.4790000+03:00"
"true","352846503","05460462","Державне підприємство "Дослідне господарство "Комсомолець" інституту сільського господарства Північного Сходу Національної академії аграрних наук України"","зареєстровано","2017-02-14T10:16:16.8780000+03:00"
"true","331060879","25267394","Державне дослідно-виробниче підприємство "Біоветпрепарат" Інституту ветеринарної медицини НААН","зареєстровано","2017-02-14T10:16:17.3000000+03:00"
"true","0","22870664","Державне підприємство "Дослідне господарство"Нивка" Інституту рибного господарства Національної академії аграрних наук України"","кабінет не створено","2017-02-14T10:16:17.6520000+03:00"
"true","59546907","31448736","Державне підприємство «Дослідне господарство «Черкаське» Черкаської Державної сільськогосподарської дослідної станції Національного наукового центру «Інститут землеробства НААН»","зареєстровано","2017-02-14T10:16:18.1580000+03:00"
"true","214121528","31373027","Державне підприємство "Дослідне господарство "Ставидлянське" Кіровоградської державної сільськогосподарської дослідної станції Національної академії аграрних наук України","зареєстровано","2017-02-14T10:16:18.6120000+03:00"
"true","0","31332064","Державне підприємство "Агрофірма "Магарач" Національного інституту винограду і вина "Магарач"","кабінет не створено","2017-02-14T10:16:19.0380000+03:00"
